tiempo_s,II,V1,V5,label,is_anomalo
2.568,0.731,-0.17,0.46,1,True
2.57,0.75,-0.16,0.46,1,True
2.572,0.768,-0.156,0.46,1,True
2.574,0.8,-0.149,0.46,1,True
2.576,0.823,-0.143,0.461,1,True
2.578,0.824,-0.138,0.457,1,True
2.58,0.815,-0.13,0.44,1,True
2.582,0.811,-0.127,0.424,1,True
2.584,0.803,-0.116,0.408,1,True
2.586,0.799,-0.106,0.392,1,True
2.588,0.79,-0.097,0.375,1,True
2.59,0.76,-0.085,0.355,1,True
2.592,0.732,-0.077,0.334,1,True
2.594,0.699,-0.066,0.323,1,True
2.596,0.661,-0.056,0.316,1,True
2.598,0.636,-0.047,0.308,1,True
2.6,0.63,-0.035,0.3,1,True
2.602,0.622,-0.027,0.292,1,True
2.604,0.614,-0.02,0.284,1,True
2.606,0.606,-0.009,0.275,1,True
2.608,0.598,0.002,0.27,1,True
2.61,0.59,0.01,0.275,1,True
2.612,0.586,0.019,0.275,1,True
2.614,0.577,0.022,0.275,1,True
2.616,0.563,0.032,0.275,1,True
2.618,0.553,0.04,0.275,1,True
2.62,0.545,0.035,0.275,1,True
2.622,0.533,0.051,0.275,1,True
2.624,0.52,0.06,0.275,1,True
2.626,0.511,0.058,0.275,1,True
2.628,0.502,0.063,0.275,1,True
2.63,0.485,0.075,0.275,1,True
2.632,0.473,0.071,0.275,1,True
2.634,0.458,0.07,0.276,1,True
2.636,0.444,0.069,0.288,1,True
2.638,0.431,0.064,0.302,1,True
2.64,0.41,0.065,0.305,1,True
2.642,0.39,0.085,0.309,1,True
2.644,0.37,0.095,0.314,1,True
2.646,0.352,0.094,0.313,1,True
2.648,0.336,0.096,0.319,1,True
2.65,0.32,0.1,0.34,1,True
2.652,0.304,0.1,0.345,1,True
2.654,0.288,0.099,0.345,1,True
2.656,0.272,0.102,0.345,1,True
2.658,0.256,0.106,0.345,1,True
2.66,0.24,0.105,0.345,1,True
2.662,0.224,0.104,0.345,1,True
2.664,0.208,0.115,0.346,1,True
2.666,0.192,0.12,0.342,1,True
2.668,0.176,0.114,0.333,1,True
2.67,0.16,0.115,0.33,1,True
2.672,0.144,0.111,0.326,1,True
2.674,0.128,0.109,0.322,1,True
2.676,0.114,0.111,0.318,1,True
2.678,0.102,0.109,0.314,1,True
2.68,0.09,0.105,0.31,1,True
2.682,0.082,0.105,0.302,1,True
2.684,0.074,0.102,0.294,1,True
2.686,0.066,0.099,0.286,1,True
2.688,0.058,0.1,0.278,1,True
2.69,0.05,0.1,0.27,1,True
2.692,0.042,0.096,0.262,1,True
2.694,0.034,0.095,0.257,1,True
2.696,0.026,0.095,0.252,1,True
2.698,0.019,0.095,0.243,1,True
2.7,0.015,0.095,0.235,1,True
2.702,0.007,0.095,0.227,1,True
2.704,-0.002,0.095,0.219,1,True
2.706,-0.007,0.095,0.211,1,True
2.708,-0.011,0.095,0.204,1,True
2.71,-0.015,0.095,0.2,1,True
2.712,-0.019,0.095,0.192,1,True
2.714,-0.024,0.095,0.183,1,True
2.716,-0.024,0.095,0.178,1,True
2.718,-0.028,0.094,0.173,1,True
2.72,-0.045,0.09,0.165,1,True
2.722,-0.05,0.09,0.157,1,True
2.724,-0.05,0.09,0.152,1,True
2.726,-0.05,0.09,0.147,1,True
2.728,-0.05,0.09,0.138,1,True
2.73,-0.05,0.09,0.13,1,True
2.732,-0.05,0.09,0.122,1,True
2.734,-0.05,0.09,0.114,1,True
2.736,-0.051,0.09,0.106,1,True
2.738,-0.058,0.09,0.099,1,True
2.74,-0.07,0.09,0.095,1,True
2.742,-0.074,0.09,0.091,1,True
2.744,-0.078,0.091,0.086,1,True
2.746,-0.082,0.086,0.085,1,True
2.748,-0.085,0.088,0.084,1,True
2.75,-0.085,0.105,0.08,1,True
2.752,-0.085,0.102,0.08,1,True
2.754,-0.088,0.099,0.077,1,True
2.756,-0.091,0.1,0.075,1,True
2.758,-0.09,0.1,0.075,1,True
2.76,-0.09,0.1,0.07,1,True
2.762,-0.094,0.1,0.065,1,True
2.764,-0.095,0.1,0.065,1,True
2.766,-0.097,0.1,0.063,1,True
2.768,-0.1,0.099,0.06,1,True
2.77,-0.1,0.095,0.06,1,True
2.772,-0.112,0.095,0.056,1,True
2.774,-0.119,0.095,0.055,1,True
2.776,-0.12,0.095,0.053,1,True
2.778,-0.12,0.095,0.049,1,True
2.78,-0.12,0.095,0.05,1,True
2.782,-0.12,0.095,0.05,1,True
2.784,-0.12,0.096,0.047,1,True
2.786,-0.12,0.093,0.045,1,True
2.788,-0.121,0.09,0.045,1,True
2.79,-0.125,0.09,0.045,1,True
2.792,-0.125,0.09,0.045,1,True
2.794,-0.125,0.09,0.042,1,True
2.796,-0.125,0.09,0.039,1,True
2.798,-0.125,0.09,0.04,1,True
2.8,-0.125,0.09,0.04,1,True
2.802,-0.129,0.09,0.036,1,True
2.804,-0.13,0.091,0.035,1,True
2.806,-0.13,0.088,0.035,1,True
2.808,-0.13,0.085,0.035,1,True
2.81,-0.13,0.085,0.035,1,True
2.812,-0.13,0.085,0.031,1,True
2.814,-0.133,0.082,0.03,1,True
2.816,-0.135,0.079,0.028,1,True
2.818,-0.136,0.08,0.024,1,True
2.82,-0.14,0.08,0.025,1,True
2.822,-0.14,0.076,0.025,1,True
2.824,-0.143,0.074,0.022,1,True
2.826,-0.146,0.076,0.019,1,True
2.828,-0.145,0.074,0.02,1,True
2.83,-0.145,0.07,0.02,1,True
2.832,-0.145,0.07,0.016,1,True
2.834,-0.145,0.071,0.014,1,True
2.836,-0.145,0.068,0.016,1,True
2.838,-0.145,0.065,0.014,1,True
2.84,-0.145,0.065,0.01,1,True
2.842,-0.145,0.065,0.01,1,True
2.844,-0.144,0.062,0.007,1,True
2.846,-0.147,0.059,0.004,1,True
2.848,-0.15,0.06,0.005,1,True
2.85,-0.15,0.06,0.005,1,True
2.852,-0.15,0.056,0.001,1,True
2.854,-0.15,0.055,-0.001,1,True
2.856,-0.15,0.055,0.001,1,True
2.858,-0.15,0.055,-0.001,1,True
2.86,-0.15,0.055,-0.005,1,True
2.862,-0.15,0.051,-0.005,1,True
2.864,-0.15,0.05,-0.004,1,True
2.866,-0.15,0.05,-0.007,1,True
2.868,-0.151,0.05,-0.01,1,True
2.87,-0.155,0.05,-0.01,1,True
2.872,-0.155,0.05,-0.014,1,True
2.874,-0.155,0.05,-0.015,1,True
2.876,-0.155,0.05,-0.017,1,True
2.878,-0.155,0.05,-0.02,1,True
2.88,-0.155,0.05,-0.02,1,True
2.882,-0.155,0.05,-0.024,1,True
2.884,-0.155,0.05,-0.025,1,True
2.886,-0.155,0.05,-0.025,1,True
2.888,-0.155,0.05,-0.025,1,True
2.89,-0.155,0.05,-0.025,1,True
2.892,-0.155,0.05,-0.025,1,True
2.894,-0.152,0.05,-0.025,1,True
2.896,-0.149,0.05,-0.025,1,True
2.898,-0.15,0.05,-0.025,1,True
2.9,-0.15,0.05,-0.025,1,True
2.902,-0.15,0.05,-0.025,1,True
2.904,-0.15,0.05,-0.025,1,True
2.906,-0.15,0.05,-0.025,1,True
2.908,-0.15,0.05,-0.025,1,True
2.91,-0.15,0.05,-0.025,1,True
2.912,-0.15,0.05,-0.025,1,True
2.914,-0.15,0.051,-0.025,1,True
2.916,-0.15,0.048,-0.025,1,True
2.918,-0.15,0.045,-0.025,1,True
2.92,-0.15,0.045,-0.025,1,True
2.922,-0.146,0.045,-0.025,1,True
2.924,-0.145,0.045,-0.023,1,True
2.926,-0.145,0.045,-0.031,1,True
2.928,-0.145,0.045,-0.04,1,True
2.93,-0.145,0.045,-0.035,1,True
2.932,-0.145,0.045,-0.035,1,True
2.934,-0.145,0.045,-0.035,1,True
2.936,-0.145,0.045,-0.035,1,True
2.938,-0.145,0.045,-0.035,1,True
2.94,-0.145,0.045,-0.035,1,True
2.942,-0.145,0.045,-0.035,1,True
2.944,-0.145,0.045,-0.036,1,True
2.946,-0.145,0.045,-0.033,1,True
2.948,-0.146,0.045,-0.03,1,True
2.95,-0.15,0.045,-0.03,1,True
2.952,-0.15,0.045,-0.03,1,True
2.954,-0.15,0.045,-0.03,1,True
2.956,-0.15,0.045,-0.03,1,True
2.958,-0.15,0.045,-0.03,1,True
2.96,-0.15,0.045,-0.03,1,True
2.962,-0.15,0.045,-0.03,1,True
2.964,-0.15,0.045,-0.027,1,True
2.966,-0.15,0.045,-0.024,1,True
2.968,-0.15,0.045,-0.025,1,True
2.97,-0.15,0.045,-0.025,1,True
2.972,-0.154,0.045,-0.025,1,True
2.974,-0.155,0.043,-0.025,1,True
2.976,-0.155,0.051,-0.025,1,True
2.978,-0.155,0.06,-0.025,1,True
2.98,-0.155,0.055,-0.025,1,True
2.982,-0.155,0.055,-0.025,1,True
2.984,-0.155,0.055,-0.022,1,True
2.986,-0.155,0.055,-0.019,1,True
2.988,-0.155,0.054,-0.02,1,True
2.99,-0.155,0.05,-0.02,1,True
2.992,-0.155,0.05,-0.016,1,True
2.994,-0.152,0.05,-0.015,1,True
2.996,-0.149,0.05,-0.013,1,True
2.998,-0.15,0.049,-0.018,1,True
3.0,-0.15,0.045,-0.035,1,True
3.002,-0.15,0.045,-0.032,1,True
3.004,-0.151,0.045,-0.029,1,True
3.006,-0.148,0.045,-0.03,1,True
3.008,-0.145,0.045,-0.03,1,True
3.01,-0.145,0.045,-0.03,1,True
3.012,-0.145,0.041,-0.03,1,True
3.014,-0.145,0.04,-0.03,1,True
3.016,-0.145,0.04,-0.03,1,True
3.018,-0.145,0.04,-0.03,1,True
3.02,-0.145,0.04,-0.03,1,True
3.022,-0.141,0.036,-0.03,1,True
3.024,-0.14,0.035,-0.03,1,True
3.026,-0.14,0.035,-0.03,1,True
3.028,-0.14,0.035,-0.029,1,True
3.03,-0.14,0.035,-0.025,1,True
3.032,-0.14,0.035,-0.025,1,True
3.034,-0.137,0.032,-0.025,1,True
3.036,-0.134,0.029,-0.025,1,True
3.038,-0.135,0.03,-0.025,1,True
3.04,-0.135,0.03,-0.025,1,True
3.042,-0.135,0.026,-0.025,1,True
3.044,-0.135,0.024,-0.025,1,True
3.046,-0.135,0.026,-0.025,1,True
3.048,-0.135,0.024,-0.025,1,True
3.05,-0.135,0.02,-0.025,1,True
3.052,-0.135,0.02,-0.025,1,True
3.054,-0.135,0.021,-0.025,1,True
3.056,-0.135,0.018,-0.024,1,True
3.058,-0.135,0.015,-0.019,1,True
3.06,-0.135,0.015,-0.015,1,True
3.062,-0.136,0.015,-0.015,1,True
3.064,-0.124,0.012,-0.013,1,True
3.066,-0.109,0.009,-0.007,1,True
3.068,-0.096,0.01,-0.006,1,True
3.07,-0.08,0.01,-0.005,1,True
3.072,-0.069,0.006,0.014,1,True
3.074,-0.046,0.004,0.035,1,True
3.076,-0.016,0.006,0.041,1,True
3.078,0.003,0.004,0.04,1,True
3.08,0.01,0.0,0.04,1,True
3.082,0.018,0.0,0.04,1,True
3.084,0.026,0.0,0.04,1,True
3.086,0.034,0.0,0.04,1,True
3.088,0.042,0.001,0.039,1,True
3.09,0.055,0.005,0.04,1,True
3.092,0.075,0.005,0.052,1,True
3.094,0.093,0.004,0.058,1,True
3.096,0.105,0.007,0.066,1,True
3.098,0.112,0.001,0.075,1,True
3.1,0.115,-0.03,0.07,1,True
3.102,0.113,-0.06,0.07,1,True
3.104,0.132,-0.076,0.067,1,True
3.106,0.153,-0.098,0.065,1,True
3.108,0.171,-0.118,0.064,1,True
3.11,0.195,-0.12,0.06,1,True
3.112,0.192,-0.129,0.06,1,True
3.114,0.186,-0.128,0.057,1,True
3.116,0.185,-0.122,0.055,1,True
3.118,0.185,-0.12,0.054,1,True
3.12,0.18,-0.12,0.05,1,True
3.122,0.175,-0.116,0.051,1,True
3.124,0.178,-0.111,0.042,1,True
3.126,0.164,-0.111,0.03,1,True
3.128,0.133,-0.107,0.023,1,True
3.13,0.105,-0.09,0.015,1,True
3.132,0.058,-0.074,0.007,1,True
3.134,0.009,-0.058,-0.004,1,True
3.136,-0.041,-0.044,-0.015,1,True
3.138,-0.092,-0.032,-0.022,1,True
3.14,-0.125,-0.02,-0.03,1,True
3.142,-0.134,-0.012,-0.038,1,True
3.144,-0.138,-0.001,-0.046,1,True
3.146,-0.14,0.008,-0.055,1,True
3.148,-0.141,0.019,-0.06,1,True
3.15,-0.145,0.04,-0.055,1,True
3.152,-0.146,0.054,-0.051,1,True
3.154,-0.142,0.053,-0.047,1,True
3.156,-0.154,0.05,-0.043,1,True
3.158,-0.173,0.049,-0.039,1,True
3.16,-0.175,0.045,-0.035,1,True
3.162,-0.174,0.045,-0.035,1,True
3.164,-0.181,0.043,-0.035,1,True
3.166,-0.188,0.036,-0.035,1,True
3.168,-0.19,0.046,-0.035,1,True
3.17,-0.19,0.075,-0.035,1,True
3.172,-0.19,0.076,-0.035,1,True
3.174,-0.193,0.074,-0.035,1,True
3.176,-0.195,0.075,-0.035,1,True
3.178,-0.195,0.075,-0.035,1,True
3.18,-0.195,0.075,-0.035,1,True
3.182,-0.191,0.075,-0.035,1,True
3.184,-0.19,0.075,-0.035,1,True
3.186,-0.19,0.075,-0.035,1,True
3.188,-0.19,0.075,-0.035,1,True
3.19,-0.19,0.075,-0.035,1,True
3.192,-0.19,0.075,-0.035,1,True
3.194,-0.19,0.075,-0.035,1,True
3.196,-0.19,0.075,-0.035,1,True
3.198,-0.189,0.075,-0.035,1,True
3.2,-0.185,0.075,-0.035,1,True
3.202,-0.185,0.074,-0.035,1,True
3.204,-0.185,0.077,-0.035,1,True
3.206,-0.185,0.067,-0.035,1,True
3.208,-0.185,0.063,-0.034,1,True
3.21,-0.185,0.09,-0.03,1,True
3.212,-0.185,0.096,-0.03,1,True
3.214,-0.186,0.095,-0.031,1,True
3.216,-0.183,0.095,-0.028,1,True
3.218,-0.18,0.095,-0.025,1,True
3.22,-0.18,0.095,-0.025,1,True
3.222,-0.18,0.095,-0.025,1,True
3.224,-0.18,0.095,-0.022,1,True
3.226,-0.18,0.095,-0.019,1,True
3.228,-0.18,0.095,-0.02,1,True
3.23,-0.18,0.095,-0.02,1,True
3.232,-0.18,0.095,-0.016,1,True
3.234,-0.181,0.095,-0.014,1,True
3.236,-0.178,0.095,-0.016,1,True
3.238,-0.175,0.095,-0.014,1,True
3.24,-0.175,0.095,-0.01,1,True
3.242,-0.175,0.095,-0.01,1,True
3.244,-0.175,0.095,-0.011,1,True
3.246,-0.175,0.095,-0.008,1,True
3.248,-0.175,0.095,-0.005,1,True
3.25,-0.175,0.095,-0.005,1,True
3.252,-0.175,0.095,-0.005,1,True
3.254,-0.172,0.094,-0.002,1,True
3.256,-0.169,0.097,0.001,1,True
3.258,-0.17,0.1,0.0,1,True
3.26,-0.17,0.1,0.0,1,True
3.262,-0.17,0.1,0.0,1,True
3.264,-0.17,0.1,-0.003,1,True
3.266,-0.17,0.1,-0.006,1,True
3.268,-0.17,0.1,-0.005,1,True
3.27,-0.17,0.1,-0.005,1,True
3.272,-0.166,0.1,-0.005,1,True
3.274,-0.165,0.103,-0.002,1,True
3.276,-0.165,0.106,0.002,1,True
3.278,-0.165,0.105,0.006,1,True
3.28,-0.165,0.105,0.01,1,True
3.282,-0.165,0.105,0.011,1,True
3.284,-0.165,0.105,0.007,1,True
3.286,-0.165,0.105,0.005,1,True
3.288,-0.164,0.105,0.004,1,True
3.29,-0.165,0.105,0.0,1,True
3.292,-0.182,0.105,-0.001,1,True
3.294,-0.187,0.105,0.003,1,True
3.296,-0.184,0.105,0.005,1,True
3.298,-0.185,0.105,0.006,1,True
3.3,-0.185,0.105,0.01,1,True
3.302,-0.185,0.105,0.011,1,True
3.304,-0.185,0.105,0.007,1,True
3.306,-0.185,0.105,0.005,1,True
3.308,-0.185,0.105,0.004,1,True
3.31,-0.185,0.105,0.0,1,True
3.312,-0.185,0.105,0.001,1,True
3.314,-0.185,0.103,-0.01,1,True
3.316,-0.185,0.113,-0.015,1,True
3.318,-0.185,0.126,-0.009,1,True
3.32,-0.185,0.12,-0.01,1,True
3.322,-0.185,0.119,-0.006,1,True
3.324,-0.185,0.121,-0.005,1,True
3.326,-0.185,0.118,-0.003,1,True
3.328,-0.185,0.115,0.0,1,True
3.33,-0.185,0.115,0.0,1,True
3.332,-0.185,0.115,0.004,1,True
3.334,-0.185,0.112,0.005,1,True
3.336,-0.185,0.109,0.007,1,True
3.338,-0.185,0.11,0.011,1,True
3.34,-0.185,0.11,0.01,1,True
3.342,-0.185,0.106,0.006,1,True
3.344,-0.185,0.104,0.002,1,True
3.346,-0.185,0.106,-0.002,1,True
3.348,-0.184,0.104,-0.006,1,True
3.35,-0.18,0.1,-0.01,1,True
3.352,-0.18,0.1,-0.014,1,True
3.354,-0.181,0.101,-0.016,1,True
3.356,-0.178,0.098,-0.013,1,True
3.358,-0.175,0.095,-0.01,1,True
3.36,-0.175,0.095,-0.01,1,True
3.362,-0.175,0.095,-0.01,1,True
3.364,-0.175,0.092,-0.011,1,True
3.366,-0.173,0.09,-0.008,1,True
3.368,-0.17,0.09,-0.005,1,True
3.37,-0.17,0.09,-0.005,1,True
3.372,-0.17,0.09,-0.005,1,True
3.374,-0.167,0.087,-0.005,1,True
3.376,-0.165,0.085,-0.005,1,True
3.378,-0.165,0.084,-0.004,1,True
3.38,-0.165,0.08,0.0,1,True
3.382,-0.165,0.08,0.0,1,True
3.384,-0.162,0.081,0.0,1,True
3.386,-0.159,0.078,0.0,1,True
3.388,-0.16,0.075,0.001,1,True
3.39,-0.16,0.075,0.005,1,True
3.392,-0.16,0.075,0.005,1,True
3.394,-0.157,0.072,0.005,1,True
3.396,-0.154,0.069,0.005,1,True
3.398,-0.155,0.07,0.005,1,True
3.4,-0.155,0.07,0.005,1,True
3.402,-0.151,0.066,0.001,1,True
3.404,-0.149,0.065,-0.004,1,True
3.406,-0.151,0.063,-0.005,1,True
3.408,-0.149,0.059,-0.006,1,True
3.41,-0.145,0.06,-0.01,1,True
3.412,-0.145,0.06,-0.014,1,True
3.414,-0.146,0.057,-0.016,1,True
3.416,-0.143,0.054,-0.012,1,True
3.418,-0.14,0.055,-0.003,1,True
3.42,-0.14,0.055,0.005,1,True
3.422,-0.14,0.051,0.013,1,True
3.424,-0.137,0.05,0.019,1,True
3.426,-0.134,0.05,0.018,1,True
3.428,-0.135,0.051,0.015,1,True
3.43,-0.135,0.055,0.015,1,True
3.432,-0.131,0.056,0.015,1,True
3.434,-0.129,0.052,0.015,1,True
3.436,-0.131,0.049,0.015,1,True
3.438,-0.129,0.05,0.015,1,True
3.44,-0.125,0.05,0.015,1,True
3.442,-0.125,0.046,0.015,1,True
3.444,-0.125,0.045,0.015,1,True
3.446,-0.126,0.045,0.015,1,True
3.448,-0.123,0.046,0.015,1,True
3.45,-0.12,0.05,0.015,1,True
3.452,-0.137,0.051,0.015,1,True
3.454,-0.139,0.048,0.012,1,True
3.456,-0.134,0.058,0.009,1,True
3.458,-0.135,0.071,0.01,1,True
3.46,-0.135,0.065,0.01,1,True
3.462,-0.135,0.064,0.01,1,True
3.464,-0.135,0.066,0.01,1,True
3.466,-0.135,0.063,0.01,1,True
3.468,-0.135,0.06,0.01,1,True
3.47,-0.135,0.06,0.01,1,True
3.472,-0.131,0.06,0.01,1,True
3.474,-0.13,0.061,0.01,1,True
3.476,-0.13,0.058,0.01,1,True
3.478,-0.13,0.055,0.01,1,True
3.48,-0.13,0.055,0.01,1,True
3.482,-0.13,0.055,0.006,1,True
3.484,-0.13,0.055,0.001,1,True
3.486,-0.13,0.053,0.0,1,True
3.488,-0.129,0.05,-0.001,1,True
3.49,-0.125,0.05,-0.005,1,True
3.492,-0.125,0.05,-0.009,1,True
3.494,-0.125,0.047,-0.011,1,True
3.496,-0.125,0.045,-0.007,1,True
3.498,-0.125,0.045,0.002,1,True
3.5,-0.125,0.045,0.01,1,True
3.502,-0.125,0.045,0.018,1,True
3.504,-0.125,0.042,0.024,1,True
3.506,-0.125,0.04,0.023,1,True
3.508,-0.124,0.04,0.02,1,True
3.51,-0.12,0.04,0.02,1,True
3.512,-0.12,0.042,0.02,1,True
3.514,-0.12,0.03,0.02,1,True
3.516,-0.12,0.041,0.02,1,True
3.518,-0.119,0.062,0.02,1,True
3.52,-0.115,0.055,0.02,1,True
3.522,-0.115,0.054,0.02,1,True
3.524,-0.115,0.056,0.02,1,True
3.526,-0.115,0.053,0.02,1,True
3.528,-0.114,0.05,0.02,1,True
3.53,-0.11,0.05,0.02,1,True
3.532,-0.11,0.05,0.02,1,True
3.534,-0.11,0.047,0.017,1,True
3.536,-0.11,0.044,0.014,1,True
3.538,-0.11,0.045,0.015,1,True
3.54,-0.11,0.045,0.015,1,True
3.542,-0.106,0.041,0.015,1,True
3.544,-0.105,0.039,0.015,1,True
3.546,-0.105,0.041,0.015,1,True
3.548,-0.105,0.039,0.015,1,True
3.55,-0.105,0.035,0.015,1,True
3.552,-0.101,0.035,0.015,1,True
3.554,-0.1,0.036,0.015,1,True
3.556,-0.1,0.033,0.015,1,True
3.558,-0.1,0.03,0.015,1,True
3.56,-0.1,0.03,0.015,1,True
3.562,-0.099,0.03,0.011,1,True
3.564,-0.11,0.027,0.007,1,True
3.566,-0.115,0.025,0.003,1,True
3.568,-0.109,0.025,-0.001,1,True
3.57,-0.11,0.025,-0.005,1,True
3.572,-0.11,0.026,-0.009,1,True
3.574,-0.11,0.016,-0.011,1,True
3.576,-0.11,0.024,-0.007,1,True
3.578,-0.109,0.042,0.002,1,True
3.58,-0.105,0.035,0.01,1,True
3.582,-0.105,0.034,0.018,1,True
3.584,-0.105,0.036,0.028,1,True
3.586,-0.105,0.033,0.026,1,True
3.588,-0.105,0.03,0.012,1,True
3.59,-0.105,0.03,0.005,1,True
3.592,-0.097,0.03,-0.002,1,True
3.594,-0.089,0.03,-0.014,1,True
3.596,-0.081,0.028,-0.007,1,True
3.598,-0.074,0.025,0.023,1,True
3.6,-0.065,0.025,0.045,1,True
3.602,-0.038,0.025,0.048,1,True
3.604,-0.01,0.022,0.063,1,True
3.606,0.009,0.02,0.07,1,True
3.608,0.023,0.02,0.064,1,True
3.61,0.035,0.02,0.065,1,True
3.612,0.047,0.02,0.066,1,True
3.614,0.059,0.017,0.062,1,True
3.616,0.072,0.015,0.074,1,True
3.618,0.082,0.015,0.092,1,True
3.62,0.085,0.015,0.09,1,True
3.622,0.095,0.016,0.088,1,True
3.624,0.12,0.007,0.103,1,True
3.626,0.148,-0.006,0.11,1,True
3.628,0.162,-0.018,0.104,1,True
3.63,0.165,-0.03,0.105,1,True
3.632,0.173,-0.039,0.101,1,True
3.634,0.181,-0.074,0.1,1,True
3.636,0.191,-0.095,0.098,1,True
3.638,0.203,-0.097,0.094,1,True
3.64,0.215,-0.115,0.095,1,True
3.642,0.235,-0.13,0.096,1,True
3.644,0.25,-0.121,0.092,1,True
3.646,0.259,-0.131,0.09,1,True
3.648,0.259,-0.151,0.089,1,True
3.65,0.25,-0.135,0.085,1,True
3.652,0.242,-0.126,0.085,1,True
3.654,0.232,-0.119,0.082,1,True
3.656,0.231,-0.111,0.079,1,True
3.658,0.217,-0.103,0.081,1,True
3.66,0.165,-0.095,0.08,1,True
3.662,0.116,-0.087,0.064,1,True
3.664,0.069,-0.076,0.049,1,True
3.666,0.02,-0.064,0.042,1,True
3.668,-0.026,-0.052,0.039,1,True
3.67,-0.06,-0.04,0.035,1,True
3.672,-0.078,-0.032,0.031,1,True
3.674,-0.082,-0.024,0.027,1,True
3.676,-0.091,-0.016,0.023,1,True
3.678,-0.101,-0.009,0.019,1,True
3.68,-0.1,-0.005,0.015,1,True
3.682,-0.1,0.003,0.011,1,True
3.684,-0.101,0.012,0.007,1,True
3.686,-0.098,0.017,0.003,1,True
3.688,-0.103,0.021,-0.001,1,True
3.69,-0.12,0.025,-0.005,1,True
3.692,-0.124,0.022,-0.009,1,True
3.694,-0.129,0.016,-0.011,1,True
3.696,-0.127,0.032,-0.007,1,True
3.698,-0.128,0.053,0.002,1,True
3.7,-0.145,0.05,0.01,1,True
3.702,-0.15,0.05,0.018,1,True
3.704,-0.15,0.05,0.025,1,True
3.706,-0.15,0.05,0.022,1,True
3.708,-0.15,0.05,0.013,1,True
3.71,-0.15,0.05,0.01,1,True
3.712,-0.15,0.05,0.006,1,True
3.714,-0.15,0.05,0.0,1,True
3.716,-0.15,0.05,0.005,1,True
3.718,-0.15,0.05,0.018,1,True
3.72,-0.15,0.05,0.025,1,True
3.722,-0.15,0.048,0.033,1,True
3.724,-0.15,0.063,0.041,1,True
3.726,-0.15,0.07,0.048,1,True
3.728,-0.15,0.064,0.05,1,True
3.73,-0.15,0.065,0.05,1,True
3.732,-0.15,0.065,0.05,1,True
3.734,-0.151,0.065,0.05,1,True
3.736,-0.148,0.065,0.05,1,True
3.738,-0.145,0.065,0.05,1,True
3.74,-0.145,0.065,0.05,1,True
3.742,-0.145,0.065,0.05,1,True
3.744,-0.142,0.065,0.05,1,True
3.746,-0.139,0.065,0.05,1,True
3.748,-0.14,0.065,0.05,1,True
3.75,-0.14,0.065,0.05,1,True
3.752,-0.136,0.065,0.05,1,True
3.754,-0.134,0.065,0.053,1,True
3.756,-0.136,0.065,0.056,1,True
3.758,-0.134,0.065,0.055,1,True
3.76,-0.13,0.065,0.055,1,True
3.762,-0.13,0.065,0.055,1,True
3.764,-0.131,0.065,0.055,1,True
3.766,-0.128,0.065,0.055,1,True
3.768,-0.125,0.065,0.055,1,True
3.77,-0.125,0.065,0.055,1,True
3.772,-0.126,0.065,0.055,1,True
3.774,-0.122,0.065,0.055,1,True
3.776,-0.12,0.065,0.055,1,True
3.778,-0.12,0.065,0.055,1,True
3.78,-0.12,0.065,0.055,1,True
3.782,-0.132,0.061,0.051,1,True
3.784,-0.139,0.059,0.046,1,True
3.786,-0.14,0.061,0.045,1,True
3.788,-0.14,0.059,0.044,1,True
3.79,-0.14,0.055,0.04,1,True
3.792,-0.14,0.055,0.036,1,True
3.794,-0.14,0.055,0.033,1,True
3.796,-0.14,0.055,0.042,1,True
3.798,-0.14,0.054,0.057,1,True
3.8,-0.14,0.05,0.06,1,True
3.802,-0.14,0.05,0.069,1,True
3.804,-0.14,0.051,0.101,1,True
3.806,-0.14,0.048,0.119,1,True
3.808,-0.14,0.045,0.124,1,True
3.81,-0.14,0.045,0.155,1,True
3.812,-0.14,0.045,0.192,1,True
3.814,-0.139,0.043,0.22,1,True
3.816,-0.142,0.052,0.256,1,True
3.818,-0.136,0.077,0.3,1,True
3.82,-0.115,0.095,0.335,1,True
3.822,-0.101,0.08,0.384,1,True
3.824,-0.06,0.066,0.459,1,True
3.826,0.019,0.052,0.539,1,True
3.828,0.122,0.037,0.623,1,True
3.83,0.235,0.025,0.68,1,True
3.832,0.361,-0.009,0.619,1,True
3.834,0.502,-0.051,0.559,1,True
3.836,0.649,-0.071,0.465,1,True
3.838,0.797,-0.087,0.239,1,True
3.84,0.94,-0.13,-0.08,1,True
3.842,1.053,-0.172,-0.35,1,True
3.844,1.128,-0.199,-0.696,1,True
3.846,1.176,-0.237,-1.057,1,True
3.848,1.206,-0.277,-1.375,1,True
3.85,1.215,-0.285,-1.66,1,True
3.852,1.204,-0.269,-1.817,1,True
3.854,1.191,-0.256,-1.884,1,True
3.856,1.179,-0.242,-1.895,1,True
3.858,1.168,-0.227,-1.891,1,True
3.86,1.155,-0.215,-1.885,1,True
3.862,1.126,-0.191,-1.806,1,True
3.864,1.108,-0.17,-1.704,1,True
3.866,1.053,-0.132,-1.625,1,True
3.868,0.966,-0.077,-1.564,1,True
3.87,0.905,-0.025,-1.49,1,True
3.872,0.843,0.04,-1.394,1,True
3.874,0.764,0.097,-1.304,1,True
3.876,0.676,0.173,-1.197,1,True
3.878,0.588,0.258,-1.085,1,True
